Datacode,Rectype,RecYear,RecMonth,RecDay,Watershed,SoilType,Transect,Pid,Plot,SpeCode,Ab_genus,Ab_species,CoverClass,Comments
PBG01,1,2017,6,1,C03A,f,b,9,3,14,dichan,oligo,2,
PBG01,1,2017,6,1,C03A,f,b,9,3,16,dichan,ovale,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,17,poa,prate,2,
PBG01,1,2017,6,1,C03A,f,b,9,3,33,carex,inops,2,
PBG01,1,2017,6,1,C03A,f,b,9,3,34,carex,meadi,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,36,cyperu,lupul,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,49,antenn,negle,3,
PBG01,1,2017,6,1,C03A,f,b,9,3,66,baptis,bract,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,77,eriger,strig,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,92,linum,sulca,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,103,oxalis,viola,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,106,dalea,candi,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,109,dalea,purpu,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,118,ratibi,colum,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,120,ruelli,humil,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,122,mimosa,quadr,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,123,packer,platt,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,125,sisyri,campe,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,132,spermo,inerm,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,233,planta,virgi,1,
PBG01,1,2017,6,1,C03A,f,b,9,3,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,b,9,3,3,schiza,scopa,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,15,panicu,virga,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,23,sporob,heter,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,40,amorph,canes,3,
PBG01,1,2017,8,9,C03A,f,b,9,3,42,rosa,arkan,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,52,artemi,ludov,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,59,symphy,oblon,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,90,lesped,capit,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,121,salvia,azure,1,
PBG01,1,2017,8,9,C03A,f,b,9,3,128,solida,misso,3,
PBG01,1,2017,8,9,C03A,f,b,9,3,131,solida,speci,2,
PBG01,1,2017,8,9,C03A,f,b,9,3,140,vernon,baldw,2,
PBG01,1,2017,6,1,C03A,f,b,9,4,12,koeler,macra,2,
PBG01,1,2017,6,1,C03A,f,b,9,4,14,dichan,oligo,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,16,dichan,ovale,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,17,poa,prate,2,
PBG01,1,2017,6,1,C03A,f,b,9,4,31,carex,brevi,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,33,carex,inops,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,34,carex,meadi,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,44,achill,mille,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,49,antenn,negle,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,70,cirsiu,undul,2,
PBG01,1,2017,6,1,C03A,f,b,9,4,89,lepidi,densi,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,120,ruelli,humil,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,123,packer,platt,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,143,lesped,viola,4,
PBG01,1,2017,6,1,C03A,f,b,9,4,145,desmod,illin,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,519,carex,austr,1,
PBG01,1,2017,6,1,C03A,f,b,9,4,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,b,9,4,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,4,boutel,curti,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,15,panicu,virga,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,23,sporob,heter,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,41,ceanot,herba,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,42,rosa,arkan,3,
PBG01,1,2017,8,9,C03A,f,b,9,4,46,ambros,psilo,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,52,artemi,ludov,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,58,symphy,erico,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,86,bricke,eupat,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,90,lesped,capit,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,127,solida,altis,2,
PBG01,1,2017,8,9,C03A,f,b,9,4,131,solida,speci,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,140,vernon,baldw,1,
PBG01,1,2017,8,9,C03A,f,b,9,4,164,cornus,drumm,4,
PBG01,1,2017,8,9,C03A,f,b,9,4,234,rhus,glabr,3,
PBG01,1,2017,6,1,C03A,f,b,9,5,12,koeler,macra,3,
PBG01,1,2017,6,1,C03A,f,b,9,5,14,dichan,oligo,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,16,dichan,ovale,2,
PBG01,1,2017,6,1,C03A,f,b,9,5,17,poa,prate,3,
PBG01,1,2017,6,1,C03A,f,b,9,5,31,carex,brevi,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,33,carex,inops,2,
PBG01,1,2017,6,1,C03A,f,b,9,5,34,carex,meadi,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,36,cyperu,lupul,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,44,achill,mille,2,
PBG01,1,2017,6,1,C03A,f,b,9,5,49,antenn,negle,2,
PBG01,1,2017,6,1,C03A,f,b,9,5,61,astrag,crass,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,67,arnogl,plant,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,77,eriger,strig,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,89,lepidi,densi,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,92,linum,sulca,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,112,physal,virgi,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,118,ratibi,colum,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,125,sisyri,campe,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,143,lesped,viola,2,
PBG01,1,2017,6,1,C03A,f,b,9,5,233,planta,virgi,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,338,planta,patag,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,519,carex,austr,1,
PBG01,1,2017,6,1,C03A,f,b,9,5,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,b,9,5,3,schiza,scopa,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,4,boutel,curti,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,5,boutel,graci,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,15,panicu,virga,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,46,ambros,psilo,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,52,artemi,ludov,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,58,symphy,erico,3,
PBG01,1,2017,8,9,C03A,f,b,9,5,90,lesped,capit,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,91,liatri,punct,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,127,solida,altis,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,b,9,5,140,vernon,baldw,1,
PBG01,1,2017,8,9,C03A,f,b,9,5,234,rhus,glabr,2,
PBG01,1,2017,5,30,C03A,f,c,9,1,12,koeler,macra,2,
PBG01,1,2017,5,30,C03A,f,c,9,1,14,dichan,oligo,2,
PBG01,1,2017,5,30,C03A,f,c,9,1,17,poa,prate,2,
PBG01,1,2017,5,30,C03A,f,c,9,1,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,c,9,1,34,carex,meadi,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,56,asclep,virds,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,106,dalea,candi,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,120,ruelli,humil,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,123,packer,platt,1,
PBG01,1,2017,5,30,C03A,f,c,9,1,125,sisyri,campe,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,2,androp,gerar,5,
PBG01,1,2017,8,9,C03A,f,c,9,1,3,schiza,scopa,2,
PBG01,1,2017,8,9,C03A,f,c,9,1,4,boutel,curti,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,18,sorgha,nutan,3,
PBG01,1,2017,8,9,C03A,f,c,9,1,21,sporob,compo,2,
PBG01,1,2017,8,9,C03A,f,c,9,1,40,amorph,canes,4,
PBG01,1,2017,8,9,C03A,f,c,9,1,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,58,symphy,erico,3,
PBG01,1,2017,8,9,C03A,f,c,9,1,59,symphy,oblon,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,121,salvia,azure,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,c,9,1,130,solida,rigid,1,
PBG01,1,2017,8,9,C03A,f,c,9,1,140,vernon,baldw,2,
PBG01,1,2017,5,30,C03A,f,c,9,2,12,koeler,macra,2,
PBG01,1,2017,5,30,C03A,f,c,9,2,14,dichan,oligo,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,16,dichan,ovale,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,17,poa,prate,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,c,9,2,34,carex,meadi,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,44,achill,mille,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,49,antenn,negle,2,
PBG01,1,2017,5,30,C03A,f,c,9,2,54,asclep,steno,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,56,asclep,virds,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,109,dalea,purpu,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,112,physal,virgi,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,c,9,2,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,2,androp,gerar,5,
PBG01,1,2017,8,9,C03A,f,c,9,2,3,schiza,scopa,3,
PBG01,1,2017,8,9,C03A,f,c,9,2,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,c,9,2,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,c,9,2,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,23,sporob,heter,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,40,amorph,canes,3,
PBG01,1,2017,8,9,C03A,f,c,9,2,41,ceanot,herba,2,
PBG01,1,2017,8,9,C03A,f,c,9,2,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,c,9,2,59,symphy,oblon,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,c,9,2,130,solida,rigid,1,
PBG01,1,2017,8,9,C03A,f,c,9,2,140,vernon,baldw,2,
PBG01,1,2017,5,30,C03A,f,c,9,3,12,koeler,macra,3,
PBG01,1,2017,5,30,C03A,f,c,9,3,14,dichan,oligo,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,16,dichan,ovale,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,17,poa,prate,2,
PBG01,1,2017,5,30,C03A,f,c,9,3,27,vulpia,octof,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,c,9,3,34,carex,meadi,2,
PBG01,1,2017,5,30,C03A,f,c,9,3,70,cirsiu,undul,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,89,lepidi,densi,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,120,ruelli,humil,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,123,packer,platt,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,132,spermo,inerm,1,
PBG01,1,2017,5,30,C03A,f,c,9,3,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,c,9,3,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,18,sorgha,nutan,3,
PBG01,1,2017,8,9,C03A,f,c,9,3,21,sporob,compo,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,23,sporob,heter,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,40,amorph,canes,4,
PBG01,1,2017,8,9,C03A,f,c,9,3,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,59,symphy,oblon,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,60,symphy,seric,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,86,bricke,eupat,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,92,linum,sulca,2,
PBG01,1,2017,8,9,C03A,f,c,9,3,121,salvia,azure,1,
PBG01,1,2017,8,9,C03A,f,c,9,3,128,solida,misso,3,
PBG01,1,2017,8,9,C03A,f,c,9,3,130,solida,rigid,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,12,koeler,macra,2,
PBG01,1,2017,5,30,C03A,f,c,9,4,14,dichan,oligo,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,16,dichan,ovale,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,17,poa,prate,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,c,9,4,34,carex,meadi,2,
PBG01,1,2017,5,30,C03A,f,c,9,4,49,antenn,negle,2,
PBG01,1,2017,5,30,C03A,f,c,9,4,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,89,lepidi,densi,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,112,physal,virgi,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,117,pediom,tenui,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,120,ruelli,humil,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,124,silene,antir,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,132,spermo,inerm,1,
PBG01,1,2017,5,30,C03A,f,c,9,4,154,comand,umbel,2,
PBG01,1,2017,5,30,C03A,f,c,9,4,233,planta,virgi,1,
PBG01,1,2017,8,9,C03A,f,c,9,4,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,c,9,4,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,c,9,4,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,5,boutel,graci,1,
PBG01,1,2017,8,9,C03A,f,c,9,4,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,21,sporob,compo,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,23,sporob,heter,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,40,amorph,canes,4,
PBG01,1,2017,8,9,C03A,f,c,9,4,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,59,symphy,oblon,3,
PBG01,1,2017,8,9,C03A,f,c,9,4,60,symphy,seric,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,86,bricke,eupat,1,
PBG01,1,2017,8,9,C03A,f,c,9,4,121,salvia,azure,1,
PBG01,1,2017,8,9,C03A,f,c,9,4,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,c,9,4,164,cornus,drumm,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,12,koeler,macra,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,14,dichan,oligo,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,16,dichan,ovale,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,17,poa,prate,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,c,9,5,34,carex,meadi,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,79,euphor,spath,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,123,packer,platt,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,124,silene,antir,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,132,spermo,inerm,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,154,comand,umbel,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,233,planta,virgi,1,
PBG01,1,2017,5,30,C03A,f,c,9,5,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,c,9,5,3,schiza,scopa,3,
PBG01,1,2017,8,9,C03A,f,c,9,5,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,c,9,5,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,c,9,5,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,23,sporob,heter,3,
PBG01,1,2017,8,9,C03A,f,c,9,5,40,amorph,canes,3,
PBG01,1,2017,8,9,C03A,f,c,9,5,41,ceanot,herba,3,
PBG01,1,2017,8,9,C03A,f,c,9,5,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,c,9,5,59,symphy,oblon,2,
PBG01,1,2017,8,9,C03A,f,c,9,5,71,conyza,canad,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,86,bricke,eupat,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,121,salvia,azure,1,
PBG01,1,2017,8,9,C03A,f,c,9,5,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,c,9,5,130,solida,rigid,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,12,koeler,macra,3,
PBG01,1,2017,5,30,C03A,f,d,9,1,14,dichan,oligo,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,17,poa,prate,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,31,carex,brevi,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,33,carex,inops,2,
PBG01,1,2017,5,30,C03A,f,d,9,1,34,carex,meadi,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,54,asclep,steno,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,65,baptis,austr,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,70,cirsiu,undul,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,93,lithos,incis,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,109,dalea,purpu,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,120,ruelli,humil,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,233,planta,virgi,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,519,carex,austr,1,
PBG01,1,2017,5,30,C03A,f,d,9,1,541,carex,duriu,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,d,9,1,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,d,9,1,7,boutel,dacty,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,18,sorgha,nutan,3,
PBG01,1,2017,8,9,C03A,f,d,9,1,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,40,amorph,canes,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,52,artemi,ludov,3,
PBG01,1,2017,8,9,C03A,f,d,9,1,58,symphy,erico,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,59,symphy,oblon,2,
PBG01,1,2017,8,9,C03A,f,d,9,1,121,salvia,azure,3,
PBG01,1,2017,8,9,C03A,f,d,9,1,128,solida,misso,1,
PBG01,1,2017,8,9,C03A,f,d,9,1,140,vernon,baldw,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,12,koeler,macra,3,
PBG01,1,2017,5,30,C03A,f,d,9,2,14,dichan,oligo,2,
PBG01,1,2017,5,30,C03A,f,d,9,2,17,poa,prate,2,
PBG01,1,2017,5,30,C03A,f,d,9,2,33,carex,inops,3,
PBG01,1,2017,5,30,C03A,f,d,9,2,34,carex,meadi,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,36,cyperu,lupul,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,49,antenn,negle,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,93,lithos,incis,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,152,asclep,virdf,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,233,planta,virgi,1,
PBG01,1,2017,5,30,C03A,f,d,9,2,519,carex,austr,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,2,androp,gerar,5,
PBG01,1,2017,8,9,C03A,f,d,9,2,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,4,boutel,curti,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,13,muhlen,cuspi,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,18,sorgha,nutan,3,
PBG01,1,2017,8,9,C03A,f,d,9,2,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,46,ambros,psilo,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,52,artemi,ludov,2,
PBG01,1,2017,8,9,C03A,f,d,9,2,58,symphy,erico,2,
PBG01,1,2017,8,9,C03A,f,d,9,2,60,symphy,seric,2,
PBG01,1,2017,8,9,C03A,f,d,9,2,86,bricke,eupat,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,90,lesped,capit,1,
PBG01,1,2017,8,9,C03A,f,d,9,2,121,salvia,azure,2,
PBG01,1,2017,8,9,C03A,f,d,9,2,128,solida,misso,2,
PBG01,1,2017,8,9,C03A,f,d,9,2,140,vernon,baldw,2,
PBG01,1,2017,5,30,C03A,f,d,9,3,12,koeler,macra,3,
PBG01,1,2017,5,30,C03A,f,d,9,3,14,dichan,oligo,2,
PBG01,1,2017,5,30,C03A,f,d,9,3,17,poa,prate,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,31,carex,brevi,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,33,carex,inops,3,
PBG01,1,2017,5,30,C03A,f,d,9,3,34,carex,meadi,2,
PBG01,1,2017,5,30,C03A,f,d,9,3,77,eriger,strig,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,92,linum,sulca,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,93,lithos,incis,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,111,physal,pumil,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,112,physal,virgi,2,
PBG01,1,2017,5,30,C03A,f,d,9,3,118,ratibi,colum,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,120,ruelli,humil,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,123,packer,platt,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,125,sisyri,campe,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,152,asclep,virdf,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,519,carex,austr,1,
PBG01,1,2017,5,30,C03A,f,d,9,3,534,oxalis,dille,1,
PBG01,1,2017,8,9,C03A,f,d,9,3,2,androp,gerar,4,
PBG01,1,2017,8,9,C03A,f,d,9,3,3,schiza,scopa,1,
PBG01,1,2017,8,9,C03A,f,d,9,3,4,boutel,curti,2,
PBG01,1,2017,8,9,C03A,f,d,9,3,11,eragro,spect,1,
PBG01,1,2017,8,9,C03A,f,d,9,3,15,panicu,virga,1,
PBG01,1,2017,8,9,C03A,f,d,9,3,18,sorgha,nutan,2,
PBG01,1,2017,8,9,C03A,f,d,9,3,21,sporob,compo,1,
PBG01,1,2017,8,9,C03A,f,d,9,3,23,sporob,heter,1,
